,estimator_intercept_err_norm,_step,_timestamp,linear_noise,estimator_intercept_err,estimator_intercept_hat,lr_duration_time,estimator_coef_err,estimator_coef_hat,estimator_coef_err_sum,synthetic_tan_vec_length,rmsd_linear,lr_coef_err_sum,linear_intercept_hat,lr_intercept_err_norm,estimator_coef_err_norm,X,_wandb,geodesic_tol,noise_factor,lr_coef_err_norm,estimator,true_intercept,lr_intercept_err,model,rmsd_geodesic,lr_coef_err,linear_coef_hat,lr_intercept_err_sum,estimator_duration_time,_runtime,true_coef,estimator_intercept_err_sum,line vs geodesic,n_gr_function_evaluations,n_gr_iterations,n_gr_jacobian_evaluations,n_X,model,full_run,use_cuda,device_id,estimator,tol_factor,project_dir,torch_dtype,dataset_name,linear_noise,noise_factor,space_dimension,project_linear_noise,synthetic_tan_vec_length,0
53,0.8786318900761686,5,1709946891.000392,True,"[0.418773025808699, 0.27620411022799113, 0.16226592402017098, 0.40652718337380767, 0.2537227816473822, 0.5141639911158349]","[0.31198386721316906, 0.2741796917621322, 0.20487725838403417, 0.2818009387316637, 0.2466496571194673, -0.019131382888325364]",0.001979827880859375,"[-0.36115098581192184, 0.277739678832973, 0.6793007487769811, -0.09334366678837058, 0.27331421387992905, -0.4861325037116264]","[-0.8664883549055574, 0.044629215155389645, 1.4867724109190574, -0.41144981134311626, 0.7581292571054443, -0.3041955951628552]",0.2897274851779643,5.0,0.476484771123178,-0.7929483743947339,"[0.31198386721316906, 0.2741796917621322, 0.20487725838403417, 0.2818009387316637, 0.2466496571194673, -0.019131382888325364]",0.546472996249157,0.9943628019205916,"[-0.5, -0.3888888888888889, -0.2777777777777778, -0.16666666666666669, -0.05555555555555558, 0.05555555555555558, 0.16666666666666674, 0.2777777777777778, 0.3888888888888888, 0.5]",{'runtime': 5},0.01,0.4,1.0281048429404622,LR,"[0.5153741646356963, 0.3760537523704699, 0.2440630564734965, 0.48917901151883386, 0.3426913441420776, 0.4203246454331641]","[-0.20339029742252723, -0.1018740606083377, -0.03918579808946232, -0.2073780727871702, -0.09604168702261032, -0.4394560283214895]",3,0.48236106274547885,"[0.2481600637528253, -0.3666851991601664, -0.7407888441877677, -0.011903397961178286, -0.3539210253926224, 0.43219002855417554]","[-0.8664883549055574, 0.044629215155389645, 1.4867724109190574, -0.41144981134311626, 0.7581292571054443, -0.3041955951628552]",-1.0873259442515972,0.001979827880859375,6.307302951812744,"[-1.1146484186583827, 0.411314414315556, 2.227561255106825, -0.399546413381938, 1.1120502824980667, -0.7363856237170308]",2.031657016193886,,,,,10,3,True,False,-1,LR,0.01,/home/adele/code/my28brains/project_regression,torch.float64,hypersphere,True,0.4,5,True,5.0,run_ub3z2nl5
54,0.6912831925188222,5,1709946876.8242054,True,"[0.48115551818063446, 0.30059611170971623, 0.2840701337686994, 0.27442295149818147]","[0.29868199942405677, 0.2870514257565285, 0.0645002917006291, 0.5330083180845367]",0.00286102294921875,"[-0.22999945241149097, 0.4180402215476775, 0.1675813457191787, -0.15854147980035505]","[0.4428034374502393, 1.2084763264802767, -0.6539154505921203, -0.80875163029135]",0.19708063505501025,5.0,0.5038039061033409,0.09549437139946704,"[0.29868199942405677, 0.2870514257565285, 0.0645002917006291, 0.5330083180845367]",0.4222856179872992,0.5299776251801148,"[-0.5, -0.3888888888888889, -0.2777777777777778, -0.16666666666666669, -0.05555555555555558, 0.05555555555555558, 0.16666666666666674, 0.2777777777777778, 0.3888888888888888, 0.5]",{'runtime': 5},0.01,0.4,0.5558291818592801,LR,"[0.6134147007763507, 0.4475911208106732, 0.29049160208307806, 0.5822363974899817]","[-0.314732701352294, -0.16053969505414473, -0.22599131038244896, -0.049228079405444936]",3,0.5137125534334631,"[0.3154243979838688, -0.3490505027589519, -0.13453926769164726, 0.2636597438661974]","[0.4428034374502393, 1.2084763264802767, -0.6539154505921203, -0.80875163029135]",-0.7504917861943325,0.00286102294921875,6.307713508605957,"[0.12737903946637052, 1.5575268292392286, -0.519376182900473, -1.0724113741575474]",1.3402447151572314,,,,,10,3,True,False,-1,LR,0.01,/home/adele/code/my28brains/project_regression,torch.float64,hypersphere,True,0.4,3,True,5.0,run_4k6kvde3
55,0.26218515391824826,6,1709946863.8196511,True,"[0.2445473367498051, 0.08918948737189197, 0.031351082374490025]","[0.5945988991071804, 0.5315811636399337, 0.3740539930243429]",0.0020241737365722656,"[-0.16530955433937772, -0.049866240615865975, 0.3938492367523592]","[-0.17535835446633757, -0.2986851132329181, 0.7341478537668916]",0.17867344179711547,5.0,0.40174433457353226,-0.25608869675745227,"[0.5945988991071804, 0.5315811636399337, 0.3740539930243429]",0.16187879052407653,0.4300361752218747,"[-0.5, -0.3888888888888889, -0.2777777777777778, -0.16666666666666669, -0.05555555555555558, 0.05555555555555558, 0.16666666666666674, 0.2777777777777778, 0.3888888888888888, 0.5]",{'runtime': 5},0.01,0.4,0.4331394734966687,LR,"[0.7544894904357018, 0.5505293502692152, 0.3572996547916481]","[-0.15989059132852135, -0.01894818662928155, 0.016754338232694788]",3,0.4081193582733196,"[0.13231843206785338, 0.023364341279934864, -0.4117714701052405]","[-0.17535835446633757, -0.2986851132329181, 0.7341478537668916]",-0.1620844397251081,0.0020241737365722656,6.509275197982788,"[-0.30767678653419095, -0.32204945451285294, 1.145919323872132]",0.3650879064961871,"{'width': 800, 'format': 'png', 'height': 800, 'sha256': '266674b242ef9fe6ee06f71f8fe3e62516b095e7b883a6b4084e0c41d9438ef9', 'path': 'media/images/line vs geodesic_6_266674b242ef9fe6ee06.png', 'size': 109688, '_type': 'image-file'}",,,,10,3,True,False,-1,LR,0.01,/home/adele/code/my28brains/project_regression,torch.float64,hypersphere,True,0.4,2,True,5.0,run_nwqw03fz
56,0.8032086085285203,5,1709946850.3260014,True,"[0.3974451862975178, 0.2882067191344807, 0.20130917108779228, 0.3579320566880619, 0.2482152278628538, 0.277435711172341, 0.04468807822324581, 0.1368730458186772, 0.2085353921712701, 0.13599646664795215, 0.11909182703930216]","[0.2269036461016297, 0.16826694536578757, 0.0877745423812042, 0.24439675433340544, 0.17501605504103163, 0.2552606569758639, 0.08459741952408933, 0.09261951581718572, 0.18054266268826696, 0.04051414785606257, 0.20581251961819924]",0.001995325088500977,"[-0.3590913688568278, -0.07086601824349303, 0.40769878016054817, -0.08412240870258664, -0.05181329789790526, -0.4913054473099688, 0.3689978325116535, 0.33516869020445905, 0.5853888350508559, 0.005322121685059286, 0.5813679763199497]","[-1.1522141024733878, -0.3488105160307179, 0.5057031016184865, -0.40650769388256874, 0.019371112239810865, 0.04182303653106917, -0.13210391406575694, 0.9318177827155554, 0.5524855813929356, 0.02690798216264924, 0.49151357506661514]",1.2267456949217443,5.0,0.5637311460362772,-2.0073567341493477,"[0.2269036461016297, 0.16826694536578757, 0.0877745423812042, 0.24439675433340544, 0.17501605504103163, 0.2552606569758639, 0.08459741952408933, 0.09261951581718572, 0.18054266268826696, 0.04051414785606257, 0.20581251961819924]",0.45105020015729225,1.2167677376880277,"[-0.5, -0.3888888888888889, -0.2777777777777778, -0.16666666666666669, -0.05555555555555558, 0.05555555555555558, 0.16666666666666674, 0.2777777777777778, 0.3888888888888888, 0.5]",{'runtime': 4},0.01,0.2,1.2579350166238394,LR,"[0.466495867202644, 0.3403886600541484, 0.22091601596329952, 0.44278507316547167, 0.3101903563237434, 0.38046088343716467, 0.08589122700806516, 0.16884670777583832, 0.2795652773827489, 0.13861186163082992, 0.2177834056432187]","[-0.23959222110101433, -0.17212171468836085, -0.13314147358209533, -0.19838831883206623, -0.1351743012827118, -0.12520022646130077, -0.0012938074839758257, -0.07622719195865262, -0.09902261469448193, -0.09809771377476736, -0.011970886025019473]",3,0.5723614903914712,"[0.24682901840196791, -0.011498470112918713, -0.45758564381533307, -0.027266876893011383, -0.026853395736918303, 0.3880581379229288, -0.3967972537051043, -0.3775487269438525, -0.660086042692818, -0.034199039832770825, -0.6504084407415172]","[-1.1522141024733878, -0.3488105160307179, 0.5057031016184865, -0.40650769388256874, 0.019371112239810865, 0.04182303653106917, -0.13210391406575694, 0.9318177827155554, 0.5524855813929356, 0.02690798216264924, 0.49151357506661514]",-1.2902304698844465,0.001995325088500977,6.5735204219818115,"[-1.3990431208753558, -0.3373120459177992, 0.9632887454338196, -0.37924081698955736, 0.04622450797672917, -0.34623510139185965, 0.2646933396393474, 1.3093665096594078, 1.2125716240857536, 0.06110702199542006, 1.1419220158081322]",2.415728882143495,,,,,10,3,True,False,-1,LR,0.01,/home/adele/code/my28brains/project_regression,torch.float64,hypersphere,True,0.2,10,True,5.0,run_gj5nc4s4
57,0.7566790217281597,5,1709946836.5920486,True,"[0.4469408509249408, 0.3295923181401038, 0.16577391919907583, 0.31234379448717353, 0.25498088166576316, 0.27225178284942386]","[0.21910410734261637, 0.15485308768921863, 0.17010227410664489, 0.36974049435103296, 0.20671898416238327, 0.312099093353707]",0.001933574676513672,"[-0.46852168185428456, -0.005839503647423971, 0.7539542965691781, -0.07344008292426019, 0.3564040658850517, -0.12069562306240168]","[-0.6263241079666032, 0.4314638536388472, 1.484827699747186, -0.30281635107658156, 0.7705090212068328, -0.5958337237847707]",0.44186147096585937,5.0,0.4376461735394554,-0.3385191043981858,"[0.21910410734261637, 0.15485308768921863, 0.17010227410664489, 0.36974049435103296, 0.20671898416238327, 0.312099093353707]",0.4320216318852367,0.9669428550184752,"[-0.5, -0.3888888888888889, -0.2777777777777778, -0.16666666666666669, -0.05555555555555558, 0.05555555555555558, 0.16666666666666674, 0.2777777777777778, 0.3888888888888888, 0.5]",{'runtime': 4},0.01,0.2,0.967616525937516,LR,"[0.5153741646356963, 0.3760537523704699, 0.2440630564734965, 0.48917901151883386, 0.3426913441420776, 0.4203246454331641]","[-0.2962700572930799, -0.22120066468125127, -0.07396078236685161, -0.1194385171678009, -0.1359723599796943, -0.10822555207945712]",3,0.4424621531905559,"[0.4883243106917795, 0.020149439323291163, -0.742733555359639, 0.0967300623053564, -0.34154126129123386, 0.14055189993226003]","[-0.6263241079666032, 0.4314638536388472, 1.484827699747186, -0.30281635107658156, 0.7705090212068328, -0.5958337237847707]",-0.9550679335681352,0.001933574676513672,6.12642765045166,"[-1.1146484186583827, 0.411314414315556, 2.227561255106825, -0.399546413381938, 1.1120502824980667, -0.7363856237170308]",1.7818835472664811,,,,,10,3,True,False,-1,LR,0.01,/home/adele/code/my28brains/project_regression,torch.float64,hypersphere,True,0.2,5,True,5.0,run_v6svknt7
58,0.4133982881700446,5,1709946823.577985,True,"[0.21452288500743863, 0.18735919168459048, 0.11524188959665116, 0.2765753362892263]","[0.5263994652218356, 0.34775395222476346, 0.2331899335320533, 0.4136323662267352]",0.0020487308502197266,"[-0.15242088799681075, 0.2398884515151516, -0.005327943490062936, -0.25908446248765693]","[0.30295350211620425, 1.33377809621342, -0.5034177577017452, -0.7931364042255422]",-0.17694484245937905,5.0,0.27974434010640625,0.24705912475475816,"[0.5263994652218356, 0.34775395222476346, 0.2331899335320533, 0.4136323662267352]",0.2219232120054331,0.38461895682925584,"[-0.5, -0.3888888888888889, -0.2777777777777778, -0.16666666666666669, -0.05555555555555558, 0.05555555555555558, 0.16666666666666674, 0.2777777777777778, 0.3888888888888888, 0.5]",{'runtime': 4},0.01,0.2,0.3989223829653811,LR,"[0.6134147007763507, 0.4475911208106732, 0.29049160208307806, 0.5822363974899817]","[-0.08701523555451518, -0.09983716858590974, -0.057301668551024754, -0.16860403126324647]",3,0.2809913214693741,"[0.17557446264983373, -0.22374873302580855, 0.01595842519872781, 0.2792749699320052]","[0.30295350211620425, 1.33377809621342, -0.5034177577017452, -0.7931364042255422]",-0.41275810395469614,0.0020487308502197266,6.290508985519409,"[0.12737903946637052, 1.5575268292392286, -0.519376182900473, -1.0724113741575474]",0.7936993025779067,,,,,10,3,True,False,-1,LR,0.01,/home/adele/code/my28brains/project_regression,torch.float64,hypersphere,True,0.2,3,True,5.0,run_0svbfryv
59,0.19003949005383725,6,1709946810.490694,True,"[0.16218899727829772, 0.09903441862702894, -0.0013859541800584352]","[0.6559152747116737, 0.49917530743918065, 0.393923543482979]",0.0020341873168945312,"[-0.07255945720291324, -0.04546664689146085, 0.12531169342118642]","[-0.29438663349129396, -0.3207052629078306, 0.9889952481975894]",0.007285589326812336,5.0,0.2107656791863726,-0.14228973102662337,"[0.6559152747116737, 0.49917530743918065, 0.393923543482979]",0.11702744525738933,0.1517732233209126,"[-0.5, -0.3888888888888889, -0.2777777777777778, -0.16666666666666669, -0.05555555555555558, 0.05555555555555558, 0.16666666666666674, 0.2777777777777778, 0.3888888888888888, 0.5]",{'runtime': 5},0.01,0.2,0.1574915888080511,LR,"[0.7544894904357018, 0.5505293502692152, 0.3572996547916481]","[-0.09857421572402814, -0.051354042830034585, 0.036623888691330875]",3,0.21139071421901096,"[0.01329015304289699, 0.00134419160502236, -0.1569240756745427]","[-0.29438663349129396, -0.3207052629078306, 0.9889952481975894]",-0.11330436986273185,0.0020341873168945312,6.379666090011597,"[-0.30767678653419095, -0.32204945451285294, 1.145919323872132]",0.2598374617252682,"{'_type': 'image-file', 'width': 800, 'format': 'png', 'height': 800, 'sha256': 'b55e4338880ee098bf4ffcfa17d65434b3a236fda70245c057057f20930b99b1', 'path': 'media/images/line vs geodesic_6_b55e4338880ee098bf4f.png', 'size': 109585}",,,,10,3,True,False,-1,LR,0.01,/home/adele/code/my28brains/project_regression,torch.float64,hypersphere,True,0.2,2,True,5.0,run_5mxijob0
60,0.6303767510790372,5,1709946797.008174,True,"[0.28356467892649384, 0.2065269882477456, 0.12489927833039338, 0.2956184990932279, 0.2090635789130749, 0.21980832982120355, 0.0761810984915948, 0.12128798914629962, 0.17522894658931612, 0.13112701076348474, 0.1043326550901911]","[0.32264162440214206, 0.23593003310393676, 0.16526635902101475, 0.27107013271918556, 0.18727870162057783, 0.27836569550647605, 0.02754872250507731, 0.09199100923488472, 0.18632234699415093, 0.03358044738628921, 0.1879008684017312]",0.002074003219604492,"[-0.32247795076138486, -0.11441556471782688, 0.26251186860858744, -0.0983772783093212, 0.02843165431431529, -0.20295213588683111, 0.025415886695698803, 0.294044561445046, 0.39851217771743885, 0.016128438454839453, 0.37987793264473935]","[-1.0819164985811645, -0.22680472793341477, 0.6981557972609153, -0.28569791668016076, 0.014424391490546863, -0.14775341452456295, 0.23851402563347432, 1.013557686871721, 0.8109014402914301, 0.04382231743539262, 0.7592862131433951]",0.6666995902053011,5.0,0.2914831045012879,-0.7008533650164653,"[0.32264162440214206, 0.23593003310393676, 0.16526635902101475, 0.27107013271918556, 0.18727870162057783, 0.27836569550647605, 0.02754872250507731, 0.09199100923488472, 0.18632234699415093, 0.03358044738628921, 0.1879008684017312]",0.34590274583228864,0.7925647898382977,"[-0.5, -0.3888888888888889, -0.2777777777777778, -0.16666666666666669, -0.05555555555555558, 0.05555555555555558, 0.16666666666666674, 0.2777777777777778, 0.3888888888888888, 0.5]",{'runtime': 4},0.01,0.1,0.7927605028594906,LR,"[0.466495867202644, 0.3403886600541484, 0.22091601596329952, 0.44278507316547167, 0.3101903563237434, 0.38046088343716467, 0.08589122700806516, 0.16884670777583832, 0.2795652773827489, 0.13861186163082992, 0.2177834056432187]","[-0.14385424280050196, -0.10445862695021166, -0.05564965694228474, -0.1717149404462861, -0.12291165470316556, -0.1020951879306886, -0.05834250450298785, -0.07685569854095362, -0.09324293038859796, -0.10503141424454072, -0.02988253724148751]",3,0.29283879234363214,"[0.3171266222941913, 0.1105073179843844, -0.26513294817290434, 0.0935429003093966, -0.031800116486182306, 0.1984816868672967, -0.02617931400587306, -0.2958088227876865, -0.4016701837943235, -0.017284704560027446, -0.3826358026647372]","[-1.0819164985811645, -0.22680472793341477, 0.6981557972609153, -0.28569791668016076, 0.014424391490546863, -0.14775341452456295, 0.23851402563347432, 1.013557686871721, 0.8109014402914301, 0.04382231743539262, 0.7592862131433951]",-1.0640393946917062,0.002074003219604492,6.138067960739136,"[-1.3990431208753558, -0.3373120459177992, 0.9632887454338196, -0.37924081698955736, 0.04622450797672917, -0.34623510139185965, 0.2646933396393474, 1.3093665096594078, 1.2125716240857536, 0.06110702199542006, 1.1419220158081322]",1.9476390534130257,,,,,10,3,True,False,-1,LR,0.01,/home/adele/code/my28brains/project_regression,torch.float64,hypersphere,True,0.1,10,True,5.0,run_l1oy7xh1
61,0.685166573759357,5,1709946783.16436,True,"[0.34864290618542726, 0.2855805833638151, 0.16776381436494886, 0.3435248138980539, 0.24881747174962152, 0.24141449572769125]","[0.3315028084773043, 0.19888683635400084, 0.15332190025998751, 0.29727609695968427, 0.19699883210746996, 0.32955766531468245]",0.002089262008666992,"[-0.2538581503688522, -0.035478723868945905, 0.6166436749574116, -0.12652157288778054, 0.3582655821534846, -0.1013784175116218]","[-0.8129421805763839, 0.47920971342530927, 1.633363879815808, -0.22861773363727916, 0.7842402568921985, -0.592546684499009]",0.45767239247369573,5.0,0.2637148900190799,-0.2376382447424527,"[0.3315028084773043, 0.19888683635400084, 0.15332190025998751, 0.29727609695968427, 0.19699883210746996, 0.32955766531468245]",0.3737946368480381,0.7749784781011531,"[-0.5, -0.3888888888888889, -0.2777777777777778, -0.16666666666666669, -0.05555555555555558, 0.05555555555555558, 0.16666666666666674, 0.2777777777777778, 0.3888888888888888, 0.5]",{'runtime': 5},0.01,0.1,0.7785066559920129,LR,"[0.5153741646356963, 0.3760537523704699, 0.2440630564734965, 0.48917901151883386, 0.3426913441420776, 0.4203246454331641]","[-0.183871356158392, -0.17716691601646906, -0.09074115621350898, -0.1919029145591496, -0.14569251203460762, -0.09076698011848168]",3,0.26496476614032866,"[0.3017062380819988, 0.06789529910975323, -0.594197375291017, 0.1709286797446588, -0.32781002560586825, 0.1438389392180217]","[-0.8129421805763839, 0.47920971342530927, 1.633363879815808, -0.22861773363727916, 0.7842402568921985, -0.592546684499009]",-0.880141835100609,0.002089262008666992,6.5083091259002686,"[-1.1146484186583827, 0.411314414315556, 2.227561255106825, -0.399546413381938, 1.1120502824980667, -0.7363856237170308]",1.635744085289558,,,,,10,3,True,False,-1,LR,0.01,/home/adele/code/my28brains/project_regression,torch.float64,hypersphere,True,0.1,5,True,5.0,run_5pgtnru8
62,0.33832877576626647,5,1709946769.7057014,True,"[0.2014836654605749, 0.15351652767951912, 0.14359531032530312, 0.17228974329853505]","[0.5118249769976543, 0.36606777465230167, 0.18755663998159783, 0.5073776183085459]",0.0011200904846191406,"[0.04680667903941374, 0.2510200681430259, -0.2041720729332841, -0.13777686902763642]","[0.08995063892274047, 1.3132869213733938, -0.3112291475483475, -0.9255494824868554]",-0.044122194778480894,5.0,0.15081079348422324,0.07334061861335262,"[0.5118249769976543, 0.36606777465230167, 0.18755663998159783, 0.5073776183085459]",0.18211526896352664,0.35478252608909705,"[-0.5, -0.3888888888888889, -0.2777777777777778, -0.16666666666666669, -0.05555555555555558, 0.05555555555555558, 0.16666666666666674, 0.2777777777777778, 0.3888888888888888, 0.5]",{'runtime': 4},0.01,0.1,0.3548909991991047,LR,"[0.6134147007763507, 0.4475911208106732, 0.29049160208307806, 0.5822363974899817]","[-0.10158972377869646, -0.08152334615837153, -0.1029349621014802, -0.0748587791814358]",3,0.15101260116206544,"[-0.03742840054363006, -0.24423990786583483, 0.20814703535212553, 0.14686189167069197]","[0.08995063892274047, 1.3132869213733938, -0.3112291475483475, -0.9255494824868554]",-0.360906811219984,0.0011200904846191406,6.222698450088501,"[0.12737903946637052, 1.5575268292392286, -0.519376182900473, -1.0724113741575474]",0.6708852467639321,,,,,10,3,True,False,-1,LR,0.01,/home/adele/code/my28brains/project_regression,torch.float64,hypersphere,True,0.1,3,True,5.0,run_lbivkm63
63,0.2042945276130471,6,1709946756.8544426,True,"[0.12413650235742112, 0.14626055574219635, 0.07024409319713582]","[0.7061753371377117, 0.4554204008592806, 0.32210353143632525]",0.001956701278686523,"[-0.060762782158113426, 0.1289865845382796, -0.03836105890793728]","[-0.2596697003645059, -0.4598137067713546, 1.1783487488672006]",0.029862743472228892,5.0,0.12431873550651186,-0.05732774109374805,"[0.7061753371377117, 0.4554204008592806, 0.32210353143632525]",0.11233315078820807,0.14765238070205075,"[-0.5, -0.3888888888888889, -0.2777777777777778, -0.16666666666666669, -0.05555555555555558, 0.05555555555555558, 0.16666666666666674, 0.2777777777777778, 0.3888888888888888, 0.5]",{'runtime': 5},0.01,0.1,0.14945011585260953,LR,"[0.7544894904357018, 0.5505293502692152, 0.3572996547916481]","[-0.04831415329799005, -0.09510894940993464, -0.03519612335532285]",3,0.12446073164010064,"[0.04800708616968507, -0.13776425225850164, 0.03242942499506851]","[-0.2596697003645059, -0.4598137067713546, 1.1783487488672006]",-0.17861922606324754,0.001956701278686523,6.521572589874268,"[-0.30767678653419095, -0.32204945451285294, 1.145919323872132]",0.3406411512967533,"{'height': 800, 'sha256': '09aab8933e603f6c22589a3314a3d4595e395f872cc8bfc25a32715030b95162', 'path': 'media/images/line vs geodesic_6_09aab8933e603f6c2258.png', 'size': 109810, '_type': 'image-file', 'width': 800, 'format': 'png'}",,,,10,3,True,False,-1,LR,0.01,/home/adele/code/my28brains/project_regression,torch.float64,hypersphere,True,0.1,2,True,5.0,run_f6xmtxvu
64,0.6660941909186346,5,1709946743.4988842,True,"[0.3109441654626083, 0.22654919779005453, 0.1480548515423829, 0.2963712157212828, 0.20952549556074657, 0.25141591253996687, 0.05493882842716506, 0.10987464372562494, 0.1879213182673848, 0.08747944436402229, 0.14403416237474403]","[0.30019855681037855, 0.21950690720069663, 0.14106911965434418, 0.28326110520173003, 0.19584022486461627, 0.24780764267572336, 0.05842510005111233, 0.11229710887441983, 0.17775619310495208, 0.09589734106771014, 0.14168823829864685]",0.0020198822021484375,"[-0.2880764497370134, -0.07831768691641838, 0.2121052657342072, -0.08980538324298154, 0.01810542860299208, -0.0882819332594948, 0.05619153960311829, 0.29585317234404274, 0.25903459130027817, 0.022968041136331177, 0.24033495907101632]","[-1.1136686680890755, -0.26096759764736954, 0.7499078741067046, -0.2919940113090197, 0.02633609157230753, -0.2601676166314913, 0.20799288608931135, 1.0125221653446412, 0.9519255457225656, 0.03731185681598693, 0.9003200484497526]",0.5601115446360778,5.0,0.17954124407389532,-0.5778241049997241,"[0.30019855681037855, 0.21950690720069663, 0.14106911965434418, 0.28326110520173003, 0.19584022486461627, 0.24780764267572336, 0.05842510005111233, 0.11229710887441983, 0.17775619310495208, 0.09589734106771014, 0.14168823829864685]",0.3559435226808782,0.6052857090151408,"[-0.5, -0.3888888888888889, -0.2777777777777778, -0.16666666666666669, -0.05555555555555558, 0.05555555555555558, 0.16666666666666674, 0.2777777777777778, 0.3888888888888888, 0.5]",{'runtime': 5},0.01,0.01,0.605325714258466,LR,"[0.466495867202644, 0.3403886600541484, 0.22091601596329952, 0.44278507316547167, 0.3101903563237434, 0.38046088343716467, 0.08589122700806516, 0.16884670777583832, 0.2795652773827489, 0.13861186163082992, 0.2177834056432187]","[-0.16629731039226547, -0.1208817528534518, -0.07984689630895533, -0.15952396796374163, -0.11435013145912716, -0.1326532407614413, -0.02746612695695283, -0.056549598901418474, -0.1018090842777968, -0.04271452056311978, -0.07609516734457186]",3,0.1803670042911416,"[0.28537445278628026, 0.07634444827042963, -0.21338087132711503, 0.08724680568053766, -0.01988841640442164, 0.08606748476036835, -0.056700453550036, -0.2968443443147666, -0.260646078363188, -0.023795165179433135, -0.2416019673583797]","[-1.1136686680890755, -0.26096759764736954, 0.7499078741067046, -0.2919940113090197, 0.02633609157230753, -0.2601676166314913, 0.20799288608931135, 1.0125221653446412, 0.9519255457225656, 0.03731185681598693, 0.9003200484497526]",-1.0781877977828425,0.0020198822021484375,6.35401725769043,"[-1.3990431208753558, -0.3373120459177992, 0.9632887454338196, -0.37924081698955736, 0.04622450797672917, -0.34623510139185965, 0.2646933396393474, 1.3093665096594078, 1.2125716240857536, 0.06110702199542006, 1.1419220158081322]",2.027109235775983,,,,,10,3,True,False,-1,LR,0.01,/home/adele/code/my28brains/project_regression,torch.float64,hypersphere,True,0.01,10,True,5.0,run_vdakrtcr
65,0.6976325559381734,5,1709946730.2869985,True,"[0.35718359422957324, 0.26363503981534653, 0.16683284161040834, 0.3431652716826954, 0.2389419822228842, 0.2948198726378024]","[0.3258500248291548, 0.2335727670218733, 0.1575382554907186, 0.30352597057178116, 0.21466746652577823, 0.2608633502316514]",0.001971960067749023,"[-0.2530565697373527, 0.10451436135899772, 0.5079935980922812, -0.0831714648748747, 0.24880536010076315, -0.1898195727627636]","[-0.8660244431231342, 0.3035884160588532, 1.717451055558331, -0.3205510339386174, 0.8603083724814639, -0.550154657585193]",0.33526571217705103,5.0,0.1925490478683592,-0.3557277867113928,"[0.3258500248291548, 0.2335727670218733, 0.1575382554907186, 0.30352597057178116, 0.21466746652577823, 0.2608633502316514]",0.37415483621165585,0.661718554151535,"[-0.5, -0.3888888888888889, -0.2777777777777778, -0.16666666666666669, -0.05555555555555558, 0.05555555555555558, 0.16666666666666674, 0.2777777777777778, 0.3888888888888888, 0.5]",{'runtime': 5},0.01,0.01,0.6617608477186896,LR,"[0.5153741646356963, 0.3760537523704699, 0.2440630564734965, 0.48917901151883386, 0.3426913441420776, 0.4203246454331641]","[-0.18952413980654148, -0.1424809853485966, -0.0865248009827779, -0.1856530409470527, -0.12802387761629935, -0.1594612952015127]",3,0.1935464646645904,"[0.2486239755352485, -0.10772599825670282, -0.510110199548494, 0.07899537944332058, -0.25174191001660284, 0.18623096613183776]","[-0.8660244431231342, 0.3035884160588532, 1.717451055558331, -0.3205510339386174, 0.8603083724814639, -0.550154657585193]",-0.8916681399027808,0.001971960067749023,6.367864370346069,"[-1.1146484186583827, 0.411314414315556, 2.227561255106825, -0.399546413381938, 1.1120502824980667, -0.7363856237170308]",1.66457860219871,,,,,10,3,True,False,-1,LR,0.01,/home/adele/code/my28brains/project_regression,torch.float64,hypersphere,True,0.01,5,True,5.0,run_rv66qdmm
66,0.3576144924538737,5,1709946717.083806,True,"[0.21930802348167897, 0.1624776858475897, 0.1005885659705037, 0.20802658014592904]","[0.5001651515880176, 0.36213288353440265, 0.24061898421476335, 0.4748978044435253]",0.0020520687103271484,"[0.018395643799349895, 0.17305239416678497, -0.0566568217288374, -0.12663182176531884]","[0.1140841889177608, 1.3881831259033153, -0.4602862175067065, -0.9409372951811256]",0.00815939447197861,5.0,0.07856645724224431,0.00792549048566532,"[0.5001651515880176, 0.36213288353440265, 0.24061898421476335, 0.4748978044435253]",0.18476315184570696,0.2225559358221335,"[-0.5, -0.3888888888888889, -0.2777777777777778, -0.16666666666666669, -0.05555555555555558, 0.05555555555555558, 0.16666666666666674, 0.2777777777777778, 0.3888888888888888, 0.5]",{'runtime': 5},0.01,0.01,0.22278038594895783,LR,"[0.6134147007763507, 0.4475911208106732, 0.29049160208307806, 0.5822363974899817]","[-0.1132495491883332, -0.08545823727627055, -0.04987261786831468, -0.10733859304645638]",3,0.07863495437436895,"[-0.013294850548609738, -0.1693437033359133, 0.05908996539376654, 0.13147407897642183]","[0.1140841889177608, 1.3881831259033153, -0.4602862175067065, -0.9409372951811256]",-0.3559189973793748,0.0020520687103271484,6.342067003250122,"[0.12737903946637052, 1.5575268292392286, -0.519376182900473, -1.0724113741575474]",0.6904008554457014,,,,,10,3,True,False,-1,LR,0.01,/home/adele/code/my28brains/project_regression,torch.float64,hypersphere,True,0.01,3,True,5.0,run_2d9bagws
