,estimator_intercept_err_sum,true_coef,geodesic_tol,true_intercept,model,noise_factor,lr_intercept_err_sum,lr_coef_err_norm,linear_intercept_hat,rmsd_linear,rmsd_geodesic,estimator_coef_err,lr_intercept_err_norm,estimator_duration_time,_runtime,lr_coef_err,estimator,_timestamp,lr_duration_time,X,_wandb,lr_coef_err_sum,estimator_coef_hat,estimator_intercept_hat,estimator_intercept_err_norm,linear_noise,linear_coef_hat,estimator_coef_err_norm,synthetic_tan_vec_length,_step,lr_intercept_err,estimator_coef_err_sum,estimator_intercept_err,line vs geodesic,n_gr_jacobian_evaluations,n_gr_iterations,n_gr_function_evaluations,true_coef_fig,n_vertices,mesh_sequence_vertices,n_faces,true_intercept_fig,mesh_diameter,estimator_coef_hat_fig,estimator_y_prediction_fig,estimator_intercept_hat_fig,n_X,model,full_run,use_cuda,device_id,estimator,tol_factor,project_dir,torch_dtype,dataset_name,linear_noise,noise_factor,space_dimension,project_linear_noise,synthetic_tan_vec_length,n_steps,end_shape,start_shape,n_subdivisions,0
267,2.095503343441071,"[-0.30767678653419095, -0.32204945451285294, 1.145919323872132]",0.01,"[0.7544894904357018, 0.5505293502692152, 0.3572996547916481]",2,0.6,-1.6991277416812527,0.4380767781749575,"[-0.012230103104251822, 0.20997647265102, -0.2345556157314558]",0.8672796238840063,1.1181789114004996,"[-0.015950338616718684, -0.2190718101599936, 0.37122852593359745]",1.026707289746246,0.17320966720581055,6.691891431808472,"[0.3035164325656728, 0.3002175550064347, 0.09827745623853246]",LLS,1709956895.0120645,0.002054929733276367,"[-0.5, -0.25, 0, 0.25, 0.5]",{'runtime': 5},0.70201144381064,"[0.0016924431116296678, 0.43785179824260695, 0.71002639843437]","[0.005969598439313468, 0.8511481753681479, -0.5248915578116548]",1.281223900761489,True,"[-0.004160353968518159, -0.021831899506418232, 1.2441967801106646]",0.4313438185202101,5.0,7,"[-0.7667195935399536, -0.34055287761819525, -0.5918552705231039]",0.13620637715688516,"[1.0063858412821782, 0.41107887320484904, 0.6780386289540441]","{'path': 'media/images/line vs geodesic_7_bce0508d6e6a069591dd.png', 'size': 111267, '_type': 'image-file', 'width': 800, 'format': 'png', 'height': 800, 'sha256': 'bce0508d6e6a069591dd4650847f8075e8ccb6de241198ab98af869ed51b8689'}",9.0,5.0,63.0,,,,,,,,,,5,2,True,False,-1,LLS,0.01,/home/adele/code/my28brains/project_regression,torch.float64,hypersphere,True,0.6,2.0,False,5.0,,,,,run_gxzp5g38
268,1.6253333456247785,"[-1.3990431208753558, -0.3373120459177992, 0.9632887454338196, -0.37924081698955736, 0.04622450797672917, -0.34623510139185965, 0.2646933396393474, 1.3093665096594078, 1.2125716240857536, 0.06110702199542006, 1.1419220158081322]",0.01,"[0.466495867202644, 0.3403886600541484, 0.22091601596329952, 0.44278507316547167, 0.3101903563237434, 0.38046088343716467, 0.08589122700806516, 0.16884670777583832, 0.2795652773827489, 0.13861186163082992, 0.2177834056432187]",2,0.4,-1.2230544031670425,1.9016273172024216,"[0.41936609815634, 0.29877407413195833, 0.263031397594767, 0.18009745390794124, 0.2980459263748725, 0.2823675172419979, 0.15396914516854135, -0.15265984076600383, 0.45637321893456856, -0.1446372786289862, -0.2258467796958664]",1.1918015817038297,0.8344061372153956,"[-1.026832731193008, 0.03700521700149301, 1.0556311251858006, -0.15145656568191723, 0.33111989452580187, -0.3697727856380459, 0.7307984523653749, 0.11726067631712778, 0.5158543587856512, -0.009562709508012968, 0.517900427876103]",0.7076730911496698,0.288851261138916,6.8866729736328125,"[1.1746355775116082, 0.07918683867061815, -0.9845367295273963, 0.29082551901431536, -0.23061772326189336, 0.4934343608415429, -0.6997465679492689, -0.0696252907461441, -0.4116128418308075, 0.04938578294180106, -0.461774916523927]",LLS,1709956881.565057,0.0022635459899902344,"[-0.5, -0.25, 0, 0.25, 0.5]",{'runtime': 5},-0.7704459908595516,"[-0.11617117014235472, -0.18169744086061657, 0.04695984430775709, -0.04479873574266724, -0.1078198086880807, 0.2193422350629279, -0.39673125645585794, 1.1986053993166983, 0.917929668613992, 0.07384957623043026, 0.6216199443859435]","[0.44195471329681274, 0.34304409481555326, 0.2733410222330211, 0.20646428065091252, 0.31808999771384555, 0.31427158049350173, 0.16025356328363183, -0.14578565293797807, 0.5053165722230806, -0.127329481559024, -0.22630465671371583]",0.7129086549886323,True,"[-0.22440754336374769, -0.258125207247181, -0.02124798409357686, -0.08841529797524202, -0.1843932152851642, 0.14719925944968326, -0.4350532283099216, 1.2397412189132635, 0.8009587822549461, 0.11049280493722112, 0.6801470992842052]",1.8766080484503511,5.0,6,"[-0.04712976904630406, -0.04161458592219008, 0.0421153816314675, -0.2626876192575304, -0.012144429948870938, -0.0980933661951668, 0.06807791816047619, -0.32150654854184213, 0.17680794155181967, -0.2832491402598161, -0.4436301853390851]",1.7479453600363684,"[0.14407095241284767, 0.08816962089077329, 0.015416844676016396, 0.31240050490305626, 0.07582908229304314, 0.15557336392989296, -0.03851519370614005, 0.30425328363285287, -0.11193111210049378, 0.2560787938578119, 0.423987204835118]",,5.0,2.0,115.0,,,,,,,,,,5,2,True,False,-1,LLS,0.01,/home/adele/code/my28brains/project_regression,torch.float64,hypersphere,True,0.4,10.0,False,5.0,,,,,run_hfo8owiv
269,0.23330584315197864,"[-1.1146484186583827, 0.411314414315556, 2.227561255106825, -0.399546413381938, 1.1120502824980667, -0.7363856237170308]",0.01,"[0.5153741646356963, 0.3760537523704699, 0.2440630564734965, 0.48917901151883386, 0.3426913441420776, 0.4203246454331641]",2,0.4,-1.5143974456250593,1.2935157282424392,"[0.27957964502625765, 0.13765589490975078, 0.08383330975085929, 0.1788939546115396, 0.028717153513967596, 0.16460857113630384]",0.7505096137730451,0.6266983659290688,"[0.35920990226642124, -0.7879432430989852, 0.7785232674455376, -0.41495507409166454, 0.03998786028588453, 0.26278868560926705]",0.6311525055237004,0.31778883934020996,6.526206016540527,"[-0.2241228678767233, 0.8961446142275433, -0.7050465581718599, 0.5426430805685143, 0.04572821493683388, -0.1619675213617412]",LLS,1709956866.032179,0.0021414756774902344,"[-0.5, -0.25, 0, 0.25, 0.5]",{'runtime': 5},0.3933789623225671,"[-1.195574143785033, 1.3671405250921131, 1.5616331795398917, 0.2340160979618635, 1.1862405473948254, -0.8117843473540095]","[0.6766681067340802, 0.3430797498190214, 0.2382433026296109, 0.4472353715004341, 0.14639557801915198, 0.3823683362420011]",0.2631877308984927,True,"[-1.338771286535106, 1.3074590285430994, 1.5225146969349652, 0.1430966671865763, 1.1577784974349006, -0.898353145078772]",1.2644482678048097,5.0,6,"[-0.23579451960943865, -0.23839785746071912, -0.1602297467226372, -0.31028505690729424, -0.31397419062811, -0.2557160742968603]",0.23761139841646065,"[-0.13959930866992498, 0.0453090269350887, 0.014186741541950236, 0.058011340767317565, 0.20368009598224768, 0.05171794659529943]",,10.0,5.0,130.0,,,,,,,,,,5,2,True,False,-1,LLS,0.01,/home/adele/code/my28brains/project_regression,torch.float64,hypersphere,True,0.4,5.0,False,5.0,,,,,run_b16mocm9
270,0.38573106025747383,"[0.12737903946637052, 1.5575268292392286, -0.519376182900473, -1.0724113741575474]",0.01,"[0.6134147007763507, 0.4475911208106732, 0.29049160208307806, 0.5822363974899817]",2,0.4,-0.7991191201209591,0.8308038753560053,"[0.25228101256625557, 0.04356942177093523, 0.38516453342378376, 0.4535997332781499]",0.5932964792191597,0.5948627482975738,"[0.06810732738996195, 0.4696243233042585, -0.6317290939203475, -0.11759092492163048]",0.5649437399983934,0.12991118431091309,6.333093643188477,"[0.08627160016239413, -0.351004892746809, 0.703436624216797, 0.2544892360990041]",LLS,1709956852.6232176,0.00295877456665039,"[-0.5, -0.25, 0, 0.25, 0.5]",{'runtime': 5},0.6931925677313862,"[0.303699569885259, 1.2195251917457473, 0.32228913717432695, -0.6542208000164844]","[0.4147944915845913, 0.10609231235885408, 0.5926252385119948, 0.6822648149274833]",0.5129123225988071,True,"[0.21365063962876463, 1.2065219364924196, 0.1840604413163239, -0.8179221380585433]",0.798808416838815,5.0,6,"[-0.3611336882100952, -0.40402169903973795, 0.0946729313407057, -0.12863666421183173]",-0.2115883681477575,"[0.26339430102339745, 0.3712145638085164, -0.2360905025302417, -0.012787302044198425]",,5.0,2.0,45.0,,,,,,,,,,5,2,True,False,-1,LLS,0.01,/home/adele/code/my28brains/project_regression,torch.float64,hypersphere,True,0.4,3.0,False,5.0,,,,,run_f23e89g1
271,-0.00576476525074493,"[-0.30767678653419095, -0.32204945451285294, 1.145919323872132]",0.01,"[0.7544894904357018, 0.5505293502692152, 0.3572996547916481]",2,0.4,0.07401630229645684,0.3984414027004533,"[0.7758875596104802, 0.49233015623772775, 0.4681170819448141]",0.637170013668736,0.4092458013069328,"[-0.013942555214771555, -0.19380572736580892, 0.3280586784022148]",0.1269863209608443,0.07883787155151367,6.473574876785278,"[0.15419340794005915, 0.2794660266015277, -0.2384925246402693]",LLS,1709956839.5542538,0.0021097660064697266,"[-0.5, -0.25, 0, 0.25, 0.5]",{'runtime': 5},0.1951669099013176,"[-0.33817307395384977, -0.15870939009687896, 0.7950299297243634]","[0.7628353691460347, 0.48969368473862274, 0.42223488096904455]",0.08940099250335762,True,"[-0.15348337859413178, -0.04258342791132523, 0.9074267992318628]",0.3812840821234411,5.0,7,"[0.021398069174778375, -0.05819919403148749, 0.11081742715316596]",0.12031039582163432,"[-0.005306479353210047, 0.0628750317327757, -0.06333331763031058]","{'height': 800, 'sha256': 'fc8bdd33063555b23e47ad082413b839aebee4d11fc7680ddd3c9ddbd2ea44aa', 'path': 'media/images/line vs geodesic_7_fc8bdd33063555b23e47.png', 'size': 110276, '_type': 'image-file', 'width': 800, 'format': 'png'}",3.0,1.0,21.0,,,,,,,,,,5,2,True,False,-1,LLS,0.01,/home/adele/code/my28brains/project_regression,torch.float64,hypersphere,True,0.4,2.0,False,5.0,,,,,run_m0227byy
272,0.6779418976163691,"[-1.3990431208753558, -0.3373120459177992, 0.9632887454338196, -0.37924081698955736, 0.04622450797672917, -0.34623510139185965, 0.2646933396393474, 1.3093665096594078, 1.2125716240857536, 0.06110702199542006, 1.1419220158081322]",0.01,"[0.466495867202644, 0.3403886600541484, 0.22091601596329952, 0.44278507316547167, 0.3101903563237434, 0.38046088343716467, 0.08589122700806516, 0.16884670777583832, 0.2795652773827489, 0.13861186163082992, 0.2177834056432187]",2,0.2,-0.9500508010696244,1.8095179852098104,"[0.2866067129409759, 0.19036798784602596, 0.1761617618371316, 0.2539741341836782, 0.4096526553931329, 0.1904467768541808, -0.07743590726491573, 0.026988617532497015, 0.23523954102884065, 0.053414310020879784, 0.35646794414512123]",0.4748394466003464,0.40645035482152575,"[-0.2142534085027734, -0.37417904303834065, 0.5488261175081707, -0.36102190109063587, 0.19798095249690523, -0.8928889334923504, 0.4324841042637602, 0.6344964114417794, 0.6330660347524094, 0.7506578033879713, 0.5460021823176758]",0.4623561386739381,0.1859877109527588,6.408418655395508,"[0.21838049167380216, 0.37669272663276887, -0.5407947191663, 0.3643776426460039, -0.16958134472576825, 0.8937703908926119, -0.44654160605762566, -0.6406126552896524, -0.6215210308758184, -0.7535996874972495, -0.5176578885978915]",LLS,1709956824.2950947,0.002083778381347656,"[-0.5, -0.25, 0, 0.25, 0.5]",{'runtime': 5},-1.8370876803651188,"[-1.2337870476830604, 0.0032842367224998883, 0.389097379409839, -0.06269327899145447, -0.20029079986036116, 0.5111473320630318, -0.1671778812219466, 0.6636285734220041, 0.5463080183762729, -0.7019833407902666, 0.5572678367925414]","[0.38153507634926614, 0.24085151978352243, 0.2180979731850232, 0.32696364598916966, 0.529827471033882, 0.23407479566033115, -0.09649882611090062, 0.025718176599759023, 0.2950081610290396, 0.07656708657117658, 0.45119357080244826]",0.4652020594051183,True,"[-1.1806626292015536, 0.0393806807149697, 0.4224940262675197, -0.014863174343553436, -0.12335683674903908, 0.5475352895007523, -0.18184826641827828, 0.6687538543697554, 0.5910505932099351, -0.6924926655018294, 0.6242641272102407]",1.818217486041866,5.0,6,"[-0.17988915426166813, -0.15002067220812246, -0.04475425412616793, -0.18881093898179344, 0.09946229906938948, -0.19001410658298387, -0.1633271342729809, -0.1418580902433413, -0.04432573635390824, -0.08519755160995013, 0.13868453850190252]",1.901170320044572,"[0.13014998724468868, 0.1297621904519421, 0.02695694806902965, 0.1561386588360077, -0.16937628484509015, 0.17759778171983398, 0.1785043454766092, 0.15125856538457694, 0.016495940638732554, 0.07277825508524328, -0.1923244904452048]",,3.0,1.0,69.0,,,,,,,,,,5,2,True,False,-1,LLS,0.01,/home/adele/code/my28brains/project_regression,torch.float64,hypersphere,True,0.2,10.0,False,5.0,,,,,run_8oyjaqbq
273,0.2027193353779859,"[-1.1146484186583827, 0.411314414315556, 2.227561255106825, -0.399546413381938, 1.1120502824980667, -0.7363856237170308]",0.01,"[0.5153741646356963, 0.3760537523704699, 0.2440630564734965, 0.48917901151883386, 0.3426913441420776, 0.4203246454331641]",2,0.2,-1.0380287809170312,1.1415575240326,"[0.2271989585509071, 0.13297552771997398, 0.14962665692163438, 0.2300686822347727, 0.3753229297754379, 0.23446443845398077]",0.5248152860471947,0.48030853497967096,"[-0.263505091100928, -0.08967022920391643, 0.7608857196806371, 0.29399127103918155, 0.372264254493167, -0.6841512917114813]",0.503782895623257,0.3145120143890381,6.572055816650391,"[0.3689036772754196, 0.15555342982502807, -0.67185665507064, -0.18691439603171345, -0.1606077851195321, 0.7941936608851597]",LLS,1709956811.4968228,0.002118825912475586,"[-0.5, -0.25, 0, 0.25, 0.5]",{'runtime': 5},0.299271931763722,"[-0.9218467206342128, 0.4574435750769912, 1.4341671917996797, -0.7609697478770056, 0.6707658365271136, -0.11260868658936798]","[0.4501907891944408, 0.21856735293825744, 0.1998890078743439, 0.43171084120390085, 0.5998868702477907, 0.40418120017684017]",0.3187032391444406,True,"[-0.7457447413829631, 0.5668678441405841, 1.5557046000361852, -0.5864608094136514, 0.9514424973785346, 0.05780803716812901]",1.161678653512488,5.0,6,"[-0.2881752060847892, -0.24307822465049592, -0.09443639955186212, -0.2591103292840612, 0.03263158563336038, -0.18586020697918337]",0.38981463319666,"[0.08935890068836183, 0.17137941621511976, 0.0551691582276283, 0.08056497745650282, -0.23087534662238307, 0.037122229412756225]",,10.0,6.0,130.0,,,,,,,,,,5,2,True,False,-1,LLS,0.01,/home/adele/code/my28brains/project_regression,torch.float64,hypersphere,True,0.2,5.0,False,5.0,,,,,run_cem87jh8
274,0.027029215093564263,"[0.12737903946637052, 1.5575268292392286, -0.519376182900473, -1.0724113741575474]",0.01,"[0.6134147007763507, 0.4475911208106732, 0.29049160208307806, 0.5822363974899817]",2,0.2,-0.106813746229113,0.5743114509051797,"[0.420053343685408, 0.5845077044098624, 0.31341183667875455, 0.5089471901569457]",0.3007624025303547,0.2136928253533102,"[-0.16001833679070898, 0.5191107937847812, -0.07813963930543166, -0.19149073006507888]",0.2490610574657355,0.0932924747467041,6.484243154525757,"[0.2739433574456659, -0.3416762401993232, 0.16789493745271955, 0.3314473056357684]",LLS,1709956797.3053942,0.0023221969604492188,"[-0.5, -0.25, 0, 0.25, 0.5]",{'runtime': 5},0.43160936033483066,"[0.2435795433554475, 0.995186269956743, -0.46791339883136535, -0.9289490451595234]","[0.44149207648517247, 0.5931580350257465, 0.35174909128938, 0.5740390828700618]",0.23412975111931897,True,"[0.4013223969120364, 1.2158505890399054, -0.3514812454477535, -0.740964068521779]",0.5812541503204689,5.0,6,"[-0.1933613570909427, 0.13691658359918923, 0.022920234595676492, -0.07328920733303601]",0.08946208762356167,"[0.18565959325390308, -0.13057321653704862, -0.05213559300087878, 0.024078431377588583]",,3.0,1.0,27.0,,,,,,,,,,5,2,True,False,-1,LLS,0.01,/home/adele/code/my28brains/project_regression,torch.float64,hypersphere,True,0.2,3.0,False,5.0,,,,,run_iga5m807
275,0.009311482335195688,"[-0.30767678653419095, -0.32204945451285294, 1.145919323872132]",0.01,"[0.7544894904357018, 0.5505293502692152, 0.3572996547916481]",2,0.2,-0.10984120874388804,0.8028150878901088,"[0.6635659109739785, 0.6056652031388078, 0.28324617263989077]",0.3349281583375456,0.21006755329440255,"[-0.3235504689531602, -0.022429418049458916, 0.7177826173549997]",0.1295800053734769,0.08112955093383789,6.798302173614502,"[0.18795042699089337, -0.10353936070663672, -0.7736060387060102]",LLS,1709956784.190056,0.0021648406982421875,"[-0.5, -0.25, 0, 0.25, 0.5]",{'runtime': 5},-0.6891949724217535,"[0.04348324388067374, -0.2772885296905307, 0.44107307593513184]","[0.7048194662832071, 0.6298069580734608, 0.3264547679396172]",0.09854599958784788,True,"[-0.1197263595432976, -0.42558881521948966, 0.37231328516612194]",0.7876546645141138,5.0,7,"[-0.09092357946172323, 0.05513585286959255, -0.07405348215175733]",0.3718027303523806,"[0.05317564277988185, -0.07634546443962886, 0.0324813039949427]","{'_type': 'image-file', 'width': 800, 'format': 'png', 'height': 800, 'sha256': 'd78d1bbbdad8985fdefc005c3bb5a9b45b0549bb3d5a71aa06585b2bb1801fbe', 'path': 'media/images/line vs geodesic_7_d78d1bbbdad8985fdefc.png', 'size': 110027}",3.0,1.0,21.0,,,,,,,,,,5,2,True,False,-1,LLS,0.01,/home/adele/code/my28brains/project_regression,torch.float64,hypersphere,True,0.2,2.0,False,5.0,,,,,run_wimfzyn8
276,0.04233262990221947,"[-1.3990431208753558, -0.3373120459177992, 0.9632887454338196, -0.37924081698955736, 0.04622450797672917, -0.34623510139185965, 0.2646933396393474, 1.3093665096594078, 1.2125716240857536, 0.06110702199542006, 1.1419220158081322]",0.01,"[0.466495867202644, 0.3403886600541484, 0.22091601596329952, 0.44278507316547167, 0.3101903563237434, 0.38046088343716467, 0.08589122700806516, 0.16884670777583832, 0.2795652773827489, 0.13861186163082992, 0.2177834056432187]",2,0.1,-1.0742760578794823,0.8198194339503702,"[0.3242903597543023, 0.2075235904008086, 0.13836291087320918, 0.25918718246640815, 0.20106776284482725, 0.24032186055950905, 0.042555931315429715, 0.16153904904688646, 0.16407563558998023, 0.08620376881617461, 0.15253122604015465]",0.35797003302952907,0.3041022274436356,"[-0.397007534084187, -0.05044950247865371, 0.2273159678271519, -0.00840250149572841, 0.00952132105790486, -0.10151338076857291, 0.248605171093813, 0.44716342403008713, 0.3120450255479731, 0.12959070650144394, -0.04825350708030518]",0.3636194192808821,0.18866491317749023,6.457295179367065,"[0.5361239666831099, 0.1403529785572243, -0.1667194229932013, 0.12103731964822008, 0.07779516339216219, 0.20544710969202767, -0.2297734078708769, -0.3772099591726068, -0.2395001994607409, -0.0920765068086806, 0.11553543201345652]",LLS,1709956770.69793,0.0020804405212402344,"[-0.5, -0.25, 0, 0.25, 0.5]",{'runtime': 5},0.0910124736800942,"[-0.9880381521091406, -0.2773947493091345, 0.7420245530087508, -0.3587763433641653, 0.04553016326941681, -0.23393325752790123, 0.0182179205643531, 0.8679189327527844, 0.9079019777889702, -0.0646527502565664, 1.1963361366122465]","[0.5181089301901685, 0.3255930525167383, 0.20477677910902492, 0.4056757980349868, 0.31071507804309995, 0.3784190657473998, 0.06391937062081977, 0.23321628639209077, 0.23923219931749493, 0.13086296187773727, 0.21556527324965483]",0.1041756933144066,True,"[-0.8629191541922459, -0.1969590673605749, 0.7965693224406183, -0.2582034973413373, 0.12401967136889136, -0.14078799169983197, 0.03491993176847046, 0.932156550486801, 0.9730714246250128, -0.030969484813260548, 1.2574574478215887]",0.7749534287436292,5.0,6,"[-0.1422055074483417, -0.13286506965333983, -0.08255310509009034, -0.18359789069906352, -0.10912259347891616, -0.14013902287765562, -0.043335295692635445, -0.007307658728951866, -0.11548964179276866, -0.052408092814655305, -0.06525217960306406]",0.7686151901509267,"[-0.04889258371860344, 0.016590764285986492, 0.017280649609045823, 0.03937978859612734, 0.001161883806682085, 0.00410078527907759, 0.02235880753868172, -0.06321951111558413, 0.04170544149237751, 0.008473676397068114, 0.003392927731360379]",,3.0,1.0,69.0,,,,,,,,,,5,2,True,False,-1,LLS,0.01,/home/adele/code/my28brains/project_regression,torch.float64,hypersphere,True,0.1,10.0,False,5.0,,,,,run_3h59gpej
277,0.08023642979603199,"[-1.1146484186583827, 0.411314414315556, 2.227561255106825, -0.399546413381938, 1.1120502824980667, -0.7363856237170308]",0.01,"[0.5153741646356963, 0.3760537523704699, 0.2440630564734965, 0.48917901151883386, 0.3426913441420776, 0.4203246454331641]",2,0.1,-1.1133663028449663,0.8708758022229776,"[0.25525025088836545, 0.14110780085578695, 0.112724422007035, 0.2945546819410251, 0.23418914063533225, 0.23649337540122692]",0.35739177122903487,0.350703530008728,"[-0.35525687855077637, 0.3738445349427465, 0.595641523113644, -0.14135146180322727, 0.21956301553352583, -0.2592417351378455]",0.47282045346079216,0.11366891860961914,6.286191463470459,"[0.3639308113528934, -0.36968282289044535, -0.5919194002808181, 0.15207472421561644, -0.2105319273025704, 0.26738483000629815]",LLS,1709956756.9448214,0.0021495819091796875,"[-0.5, -0.25, 0, 0.25, 0.5]",{'runtime': 5},-0.38874378489902595,"[-0.7667392747291996, 0.03269824165374777, 1.6286083746484037, -0.2659073646272724, 0.8866914122773345, -0.4835845782023341]","[0.466767014028808, 0.26175124943064576, 0.19855233086256244, 0.5417072183133887, 0.43201648718496055, 0.4405755943906874]",0.16945763232178418,True,"[-0.7507176073054893, 0.04163159142511071, 1.635641854826007, -0.2474716891663215, 0.9015183551954964, -0.4690007937107326]",0.8695691122059859,5.0,6,"[-0.26012391374733085, -0.23494595151468292, -0.1313386344664615, -0.1946243295778088, -0.10850220350674532, -0.1838312700319372]",0.4331989980980672,"[0.055558463747799824, 0.11861862008569957, 0.04858691598985318, -0.044983982585076576, -0.08353633317501813, -0.014007254267225875]",,3.0,1.0,39.0,,,,,,,,,,5,2,True,False,-1,LLS,0.01,/home/adele/code/my28brains/project_regression,torch.float64,hypersphere,True,0.1,5.0,False,5.0,,,,,run_4qkkmkfk
278,0.03815393897770422,"[0.12737903946637052, 1.5575268292392286, -0.519376182900473, -1.0724113741575474]",0.01,"[0.6134147007763507, 0.4475911208106732, 0.29049160208307806, 0.5822363974899817]",2,0.1,-0.5265698081564916,0.4450918181027159,"[0.445555894803496, 0.29220190657102796, 0.1895222535819044, 0.4798839580471637]",0.24459705034080717,0.23667118125152944,"[0.035824769776911666, 0.343162173741264, -0.09983580412791536, -0.251736786541101]",0.27017257048281945,0.10215067863464355,6.373824119567871,"[-0.11563482562834672, -0.39256819268471665, 0.06612212828580938, 0.16202898471289995]",LLS,1709956740.718825,0.002218961715698242,"[-0.5, -0.25, 0, 0.25, 0.5]",{'runtime': 5},-0.28005190531435403,"[0.12901497543271503, 1.241034235219717, -0.4029712916330609, -0.7831908517388315]","[0.60206145040151, 0.4177486390939454, 0.24712054016738247, 0.6339870054685409]",0.07470769583652635,True,"[0.011744213838023793, 1.164958636554512, -0.45325405461466367, -0.9103823894446474]",0.4386140548367158,5.0,6,"[-0.16785880597285474, -0.15538921423964525, -0.10096934850117369, -0.10235243944281797]",0.02741435284915933,"[0.013044724662017115, 0.031036579656367025, 0.04410137267323813, -0.05002873801391805]",,3.0,1.0,27.0,,,,,,,,,,5,2,True,False,-1,LLS,0.01,/home/adele/code/my28brains/project_regression,torch.float64,hypersphere,True,0.1,3.0,False,5.0,,,,,run_s711ilsb
279,0.018185948801312468,"[-0.30767678653419095, -0.32204945451285294, 1.145919323872132]",0.01,"[0.7544894904357018, 0.5505293502692152, 0.3572996547916481]",2,0.1,-0.1353349922926242,0.19599958410225657,"[0.6651032402281266, 0.5690401292475786, 0.2928401337282357]",0.11644716166928692,0.10509549007930978,"[-0.08772230115163399, 0.021610756545152265, 0.1519402490544559]",0.11174784347038452,0.07950758934020996,6.442061185836792,"[0.14890575152062696, 0.02778171323784867, -0.12438283861491815]",LLS,1709956727.6229382,0.002095460891723633,"[-0.5, -0.25, 0, 0.25, 0.5]",{'runtime': 5},0.052304626143557464,"[-0.1734108588665534, -0.3068527584173279, 1.0150107271150306]","[0.7226938326527943, 0.6176511134401012, 0.310194658741601]",0.08797821790181566,True,"[-0.158771035013564, -0.29426774127500427, 1.021536485257214]",0.17677122560111955,5.0,7,"[-0.08938625020757518, 0.018510778978363396, -0.0644595210634124]",0.08582870444797419,"[0.03463540297670675, -0.06481652602750065, 0.04836707185210637]","{'height': 800, 'sha256': 'f764c015edc9cfa67c3b456f63be469fd89899b5f2c45211a3bd65c3b965d69e', 'path': 'media/images/line vs geodesic_7_f764c015edc9cfa67c3b.png', 'size': 110154, '_type': 'image-file', 'width': 800, 'format': 'png'}",3.0,1.0,21.0,,,,,,,,,,5,2,True,False,-1,LLS,0.01,/home/adele/code/my28brains/project_regression,torch.float64,hypersphere,True,0.1,2.0,False,5.0,,,,,run_omc26nyu
280,-0.006112557591440429,"[-1.3990431208753558, -0.3373120459177992, 0.9632887454338196, -0.37924081698955736, 0.04622450797672917, -0.34623510139185965, 0.2646933396393474, 1.3093665096594078, 1.2125716240857536, 0.06110702199542006, 1.1419220158081322]",0.01,"[0.466495867202644, 0.3403886600541484, 0.22091601596329952, 0.44278507316547167, 0.3101903563237434, 0.38046088343716467, 0.08589122700806516, 0.16884670777583832, 0.2795652773827489, 0.13861186163082992, 0.2177834056432187]",2,0.01,-1.291227986000604,0.717945082435304,"[0.26901156396597925, 0.1968374786800682, 0.1268952886718065, 0.24748290387880675, 0.17736632998844531, 0.22375645696986884, 0.049541567383946786, 0.09865637859464012, 0.16311899992593615, 0.0818133793323027, 0.12622700219476798]",0.25223349767696346,0.25343004111206335,"[-0.35717302869057144, -0.0989862549518488, 0.24033006589589645, -0.09754038221980003, 0.011961689168080249, -0.08070337237201713, 0.0729819311010046, 0.3269271622435418, 0.3276802665021009, 0.007265839580136837, 0.2907477812682565]",0.42450522215440695,0.08970808982849121,6.461035966873169,"[0.35788792849812556, 0.09951274110056638, -0.2399959310501939, 0.09814943450719354, -0.011499682173139757, 0.08132498903565905, -0.07285020504080827, -0.3266570050182943, -0.32723499088149777, -0.007036775296382726, -0.29040837569661726]",LLS,1709956710.385554,0.002266407012939453,"[-0.5, -0.25, 0, 0.25, 0.5]",{'runtime': 5},-0.6388078720153896,"[-1.0452039474941068, -0.24076180478284703, 0.721382978457827, -0.2848161207748246, 0.03205537611334044, -0.2682777560616792, 0.19109750986967347, 0.981224678071732, 0.8828816127736341, 0.052838915475512185, 0.8496138622228265]","[0.4672916957398558, 0.34192031688719215, 0.22042589452528524, 0.4298949239028873, 0.30809758467460213, 0.3886804443225173, 0.08605712963098698, 0.17137295426776833, 0.28334898678340775, 0.14211549941858512, 0.2192650346853163]",0.016628870470966475,True,"[-1.0411551923772302, -0.2377993048172328, 0.7232928143836257, -0.2810913824823638, 0.03472482580358941, -0.2649101123562006, 0.1918431345985391, 0.9827095046411136, 0.8853366332042558, 0.05407024669903734, 0.851513640111515]",0.7179615502395807,5.0,6,"[-0.19748430323666477, -0.1435511813740802, -0.09402072729149302, -0.1953021692866649, -0.1328240263352981, -0.15670442646729582, -0.036349659624118374, -0.07019032918119819, -0.11644627745681274, -0.056798482298527214, -0.09155640344845072]",0.64349169752478,"[-0.000731256132535163, -0.0014844525457291535, 0.0005206207397189522, 0.012950181842832642, 0.002135466551830334, -0.008166199641835348, -0.00015401176481837087, -0.002502668408167319, -0.0037447071452199054, -0.0034841499692116196, -0.001451381118305478]",,1.0,0.0,23.0,,,,,,,,,,5,2,True,False,-1,LLS,0.01,/home/adele/code/my28brains/project_regression,torch.float64,hypersphere,True,0.01,10.0,False,5.0,,,,,run_sgtwkch2
