,estimator_y_prediction_fig,_step,n_faces,geodesic_tol,true_intercept_fig,lr_intercept_err_norm,estimator_coef_hat_fig,estimator_coef_err_sum,estimator_duration_time,model,n_vertices,rmsd_geodesic,true_intercept,linear_coef_hat,estimator_coef_hat,true_coef,rmsd_linear,linear_intercept_hat,_wandb,_timestamp,linear_noise,true_coef_fig,estimator_coef_err,X,mesh_diameter,lr_coef_err_sum,lr_intercept_err_sum,mesh_sequence_vertices,estimator_intercept_hat,lr_coef_err,lr_duration_time,estimator_intercept_err,estimator,lr_intercept_err,estimator_coef_err_norm,estimator_intercept_err_norm,_runtime,noise_factor,lr_coef_err_norm,estimator_intercept_err_sum,estimator_intercept_hat_fig,n_gr_iterations,n_gr_jacobian_evaluations,n_gr_function_evaluations,n_X,model,n_steps,full_run,use_cuda,device_id,end_shape,estimator,tol_factor,project_dir,start_shape,torch_dtype,dataset_name,linear_noise,noise_factor,n_subdivisions,project_linear_noise,0
0,"{'sha256': '94501a6115c7c0bfc21209baebc1157399eaea621797d2dc72b2d41f6d8d53cb', 'path': 'media/object3D/estimator_y_prediction_fig_4_94501a6115c7c0bfc212.pts.json', 'size': 23338, '_type': 'object3D-file'}",5,12,167.4930652598212,"{'size': 422, '_type': 'object3D-file', 'sha256': '7fdf9be0eac80c9b99367c966276e9d6c873c86150273419b3d411b14cc14725', 'path': 'media/object3D/true_intercept_fig_2_7fdf9be0eac80c9b9936.pts.json'}",1.2833949190417435,"{'path': 'media/object3D/estimator_coef_hat_fig_4_e6cfc6123d3562fdf021.pts.json', 'size': 779, '_type': 'object3D-file', 'sha256': 'e6cfc6123d3562fdf021ffc5a2b11ac7072fe6fe1b4cadf6d0641048e2c64b27'}",4.0,0.0022377967834472656,4,8,0.4110311965978289,"[[1, 1, 1], [1, -1, 1], [1, -1, -1], [1, 1, -1], [-1, 1, 1], [-1, -1, 1], [-1, -1, -1], [-1, 1, -1]]","[[1.2791043954488752, -0.7418458468547827, -1.308376193913275], [-1.5040843761058702, -1.174731552627789, -0.872316532597413], [0.0003154479887567212, 0.5081679161712143, 0.5269469327735001], [0.413503306080707, -0.3193461839389887, 0.971928806612218], [0.9817033877427856, 1.423456900397266, -0.540386167998147], [-0.8987628719374947, 0.7602680792231254, -0.9265146487040796], [0.16033923862616944, 0.6978671732326998, 0.19489462806891103], [0.3800810398083121, 0.4120775759961252, -0.4242904534928259]]","[[1.2791043954488752, -0.7418458468547827, -1.308376193913275], [-1.5040843761058702, -1.174731552627789, -0.872316532597413], [0.0003154479887567212, 0.5081679161712143, 0.5269469327735001], [0.413503306080707, -0.3193461839389887, 0.971928806612218], [0.9817033877427856, 1.423456900397266, -0.540386167998147], [-0.8987628719374947, 0.7602680792231254, -0.9265146487040796], [0.16033923862616944, 0.6978671732326998, 0.19489462806891103], [0.3800810398083121, 0.4120775759961252, -0.4242904534928259]]","[[1, -1, -1], [-1, -1, -1], [0, 0, 0], [0, 0, 0], [1, 1, -1], [-1, 1, -1], [0, 0, 0], [0, 0, 0]]",0.024294113221753368,"[[0.5572699811692545, 1.046960512940879, 1.2301977766587098], [1.462394421840771, -0.7389997011646724, 1.104119869939043], [0.9015137825796136, -1.037048582961022, -1.3687527036463865], [0.7932298488932712, 1.390156941334303, -1.372423411069905], [-1.074120794616747, 0.7910873348301026, 1.189686580943984], [-1.1005469832024029, -0.8397258893359594, 1.2036121026698174], [-0.785402536302327, -1.3441522226044682, -0.8654848018428928], [-1.3007295947773037, 0.7830711072985719, -0.6259130395742343]]",{'runtime': 6},1710142642.7946782,True,"{'path': 'media/object3D/true_coef_fig_2_f5c1de4081fcd533019b.pts.json', 'size': 418, '_type': 'object3D-file', 'sha256': 'f5c1de4081fcd533019be9c33b9f7ae1cffff55551bae689714e8e0230049a1a'}","[[0.2791043954488752, 0.2581541531452173, -0.308376193913275], [-0.5040843761058702, -0.17473155262778906, 0.12768346740258696], [0.0003154479887567212, 0.5081679161712143, 0.5269469327735001], [0.413503306080707, -0.3193461839389887, 0.971928806612218], [-0.01829661225721435, 0.4234569003972659, 0.459613832001853], [0.10123712806250527, -0.23973192077687455, 0.07348535129592026], [0.16033923862616944, 0.6978671732326998, 0.19489462806891103], [0.3800810398083121, 0.4120775759961252, -0.4242904534928259]]","[0, 0.03333333333333333, 0.06666666666666667, 0.1, 0.13333333333333333, 0.16666666666666666, 0.2, 0.23333333333333336, 0.26666666666666666, 0.3, 0.3333333333333333, 0.36666666666666664, 0.4, 0.43333333333333335, 0.4666666666666667, 0.5, 0.5333333333333333, 0.5666666666666667, 0.6, 0.6333333333333333, 0.6666666666666666, 0.7, 0.7333333333333333, 0.7666666666666666, 0.8, 0.8333333333333334, 0.8666666666666667, 0.9, 0.9333333333333332, 0.9666666666666668]",5.392462995993891,4.0,-1.1102230246251563e-16,"{'path': 'media/object3D/mesh_sequence_vertices_2_fdbb2962b6aaf8605978.pts.json', 'size': 23413, '_type': 'object3D-file', 'sha256': 'fdbb2962b6aaf8605978067c6414cb84a300041e6e3db4d84eb1da6646d637df'}","[[0.5572699811692545, 1.046960512940879, 1.2301977766587098], [1.462394421840771, -0.7389997011646724, 1.104119869939043], [0.9015137825796136, -1.037048582961022, -1.3687527036463865], [0.7932298488932712, 1.390156941334303, -1.372423411069905], [-1.074120794616747, 0.7910873348301026, 1.189686580943984], [-1.1005469832024029, -0.8397258893359594, 1.2036121026698174], [-0.785402536302327, -1.3441522226044682, -0.8654848018428928], [-1.3007295947773037, 0.7830711072985719, -0.6259130395742343]]","[[0.2791043954488752, 0.2581541531452173, -0.308376193913275], [-0.5040843761058702, -0.17473155262778906, 0.12768346740258696], [0.0003154479887567212, 0.5081679161712143, 0.5269469327735001], [0.413503306080707, -0.3193461839389887, 0.971928806612218], [-0.01829661225721435, 0.4234569003972659, 0.459613832001853], [0.10123712806250527, -0.23973192077687455, 0.07348535129592026], [0.16033923862616944, 0.6978671732326998, 0.19489462806891103], [0.3800810398083121, 0.4120775759961252, -0.4242904534928259]]",0.0022377967834472656,"[[0.4748363645642328, 0.03510536505235473, -0.2390723915497639], [-0.5159039850654779, -0.3472647082928759, -0.09688688355549813], [0.12401032692626156, 0.03296788581090171, 0.3956419349502194], [0.26565619121838857, -0.4177730744951158, 0.4116547443152707], [0.1187060914825322, 0.2016517786702865, -0.2076051762981712], [0.118212424510038, -0.15699994329383626, -0.23766846805087116], [-0.2729723455826205, 0.3516794790614175, -0.1472407807469489], [0.29454901695178837, 0.24358048681064504, -0.4288471462930133]]",LR,"[[-0.4427300188307455, 0.04696051294087899, 0.23019777665870975], [0.46239442184077095, 0.2610002988353276, 0.1041198699390431], [-0.09848621742038643, -0.03704858296102209, -0.36875270364638646], [-0.2067701511067288, 0.3901569413343029, -0.37242341106990495], [-0.07412079461674703, -0.20891266516989737, 0.18968658094398405], [-0.10054698320240284, 0.16027411066404065, 0.20361210266981744], [0.21459746369767296, -0.3441522226044682, 0.13451519815710722], [-0.30072959477730365, -0.21692889270142812, 0.3740869604257657]]",1.9501572375231115,1.417884375968935,7.733307123184204,0.2,1.9501572375231115,1.718710014420033e-05,"{'path': 'media/object3D/estimator_intercept_hat_fig_4_5a66b94d25f0239ed278.pts.json', 'size': 773, '_type': 'object3D-file', 'sha256': '5a66b94d25f0239ed278b4c033f9258ea897d4e03f7f5903225b50942338a74d'}",,,,30,4,3,True,False,-1,twisted_cube,LR,0.01,/home/adele/code/my28brains/project_regression,cube,torch.float64,synthetic_mesh,True,0.2,None,True,run_jn9r9761
1,"{'path': 'media/object3D/estimator_y_prediction_fig_4_17c406cec1abd5eff591.pts.json', 'size': 23324, '_type': 'object3D-file', 'sha256': '17c406cec1abd5eff59197ecd79969d6d346824b2c2fc1db9cafcc49a3d1c138'}",5,12,86.32329021529075,"{'path': 'media/object3D/true_intercept_fig_2_7fdf9be0eac80c9b9936.pts.json', 'size': 422, '_type': 'object3D-file', 'sha256': '7fdf9be0eac80c9b99367c966276e9d6c873c86150273419b3d411b14cc14725'}",0.5797939569356427,"{'path': 'media/object3D/estimator_coef_hat_fig_4_be7d067407f8671469a7.pts.json', 'size': 788, '_type': 'object3D-file', 'sha256': 'be7d067407f8671469a72be6b6aede917d95170f824bbea21c1563ae1cd7052b'}",4.0,0.0024900436401367188,4,8,0.2318811283474034,"[[1, 1, 1], [1, -1, 1], [1, -1, -1], [1, 1, -1], [-1, 1, 1], [-1, -1, 1], [-1, -1, -1], [-1, 1, -1]]","[[0.8723924732656935, -0.8118609437542742, -0.4900742799658465], [-0.7142679287032442, -0.5883808205209494, -0.9132295167672152], [0.27015859988285357, -0.17602253948063365, -0.11541598617291388], [0.3137369827674875, 0.04554208167060256, 0.11916214475314624], [1.0448972460970063, 1.2028695612617952, -1.2838118816798538], [-0.8063947513524996, 1.4420432055228938, -0.7919226097302487], [0.006420918338066982, 0.3692785066873867, -0.11968112743702514], [0.2815196220871039, 0.535243511720898, 0.3077975315097697]]","[[0.8723924732656935, -0.8118609437542742, -0.4900742799658465], [-0.7142679287032442, -0.5883808205209494, -0.9132295167672152], [0.27015859988285357, -0.17602253948063365, -0.11541598617291388], [0.3137369827674875, 0.04554208167060256, 0.11916214475314624], [1.0448972460970063, 1.2028695612617952, -1.2838118816798538], [-0.8063947513524996, 1.4420432055228938, -0.7919226097302487], [0.006420918338066982, 0.3692785066873867, -0.11968112743702514], [0.2815196220871039, 0.535243511720898, 0.3077975315097697]]","[[1, -1, -1], [-1, -1, -1], [0, 0, 0], [0, 0, 0], [1, 1, -1], [-1, 1, -1], [0, 0, 0], [0, 0, 0]]",0.019764302414308803,"[[1.0363506979983417, 0.9930820168622712, 0.8481646085256402], [1.0151009566121465, -1.0615496017087496, 1.0105447933542542], [0.8960373809027653, -0.8655355720941509, -0.7826653595838223], [1.0168922362400692, 0.9618976253480008, -0.8903351804659847], [-1.0437560565159418, 0.9582320996055752, 1.3030119317407372], [-0.9727609633706282, -1.19178394090824, 0.9297492632393298], [-0.8594988009934773, -1.1603880848325536, -0.8876119755154129], [-1.0927145599665289, 0.9303422661925568, -1.090805780666197]]",{'runtime': 5},1710142623.2327762,True,"{'path': 'media/object3D/true_coef_fig_2_f5c1de4081fcd533019b.pts.json', 'size': 418, '_type': 'object3D-file', 'sha256': 'f5c1de4081fcd533019be9c33b9f7ae1cffff55551bae689714e8e0230049a1a'}","[[-0.12760752673430653, 0.1881390562457258, 0.5099257200341535], [0.2857320712967558, 0.4116191794790506, 0.08677048323278469], [0.27015859988285357, -0.17602253948063365, -0.11541598617291388], [0.3137369827674875, 0.04554208167060256, 0.11916214475314624], [0.04489724609700651, 0.20286956126179523, -0.28381188167985383], [0.1936052486475004, 0.4420432055228938, 0.20807739026975125], [0.006420918338066982, 0.3692785066873867, -0.11968112743702514], [0.2815196220871039, 0.535243511720898, 0.3077975315097697]]","[0, 0.03333333333333333, 0.06666666666666667, 0.1, 0.13333333333333333, 0.16666666666666666, 0.2, 0.23333333333333336, 0.26666666666666666, 0.3, 0.3333333333333333, 0.36666666666666664, 0.4, 0.43333333333333335, 0.4666666666666667, 0.5, 0.5333333333333333, 0.5666666666666667, 0.6, 0.6333333333333333, 0.6666666666666666, 0.7, 0.7333333333333333, 0.7666666666666666, 0.8, 0.8333333333333334, 0.8666666666666667, 0.9, 0.9333333333333332, 0.9666666666666668]",3.871263660491692,4.0,8.881784197001252e-16,"{'path': 'media/object3D/mesh_sequence_vertices_2_90d26b586aee00557ee1.pts.json', 'size': 23367, '_type': 'object3D-file', 'sha256': '90d26b586aee00557ee11322c5074a02834c575366216436da1a4ec308992ef5'}","[[1.0363506979983417, 0.9930820168622712, 0.8481646085256402], [1.0151009566121465, -1.0615496017087496, 1.0105447933542542], [0.8960373809027653, -0.8655355720941509, -0.7826653595838223], [1.0168922362400692, 0.9618976253480008, -0.8903351804659847], [-1.0437560565159418, 0.9582320996055752, 1.3030119317407372], [-0.9727609633706282, -1.19178394090824, 0.9297492632393298], [-0.8594988009934773, -1.1603880848325536, -0.8876119755154129], [-1.0927145599665289, 0.9303422661925568, -1.090805780666197]]","[[-0.12760752673430653, 0.1881390562457258, 0.5099257200341535], [0.2857320712967558, 0.4116191794790506, 0.08677048323278469], [0.27015859988285357, -0.17602253948063365, -0.11541598617291388], [0.3137369827674875, 0.04554208167060256, 0.11916214475314624], [0.04489724609700651, 0.20286956126179523, -0.28381188167985383], [0.1936052486475004, 0.4420432055228938, 0.20807739026975125], [0.006420918338066982, 0.3692785066873867, -0.11968112743702514], [0.2815196220871039, 0.535243511720898, 0.3077975315097697]]",0.0024900436401367188,"[[-0.030944193137594223, 0.011952700142379149, 0.15833632261918695], [-0.015301409472880945, 0.06661890560083039, -0.013154606100755917], [0.1263377643228114, -0.14348344754399722, -0.2411342387180493], [-0.022183573008465185, 0.03748647915545633, -0.10845019597865437], [0.04371962114983363, 0.04990219643859484, -0.3365988479430082], [-0.03357862053274485, 0.21037723525738183, 0.07966920311516912], [-0.16835294213156993, 0.17157544727717466, -0.12917479194695547], [0.10513543530906722, 0.07968680606122103, 0.1015607559372156]]",LR,"[[0.036350697998341674, -0.006917983137728845, -0.15183539147435976], [0.015100956612146277, -0.06154960170874957, 0.010544793354254178], [-0.1039626190972347, 0.13446442790584912, 0.21733464041617767], [0.01689223624006919, -0.03810237465199917, 0.1096648195340153], [-0.04375605651594183, -0.04176790039442469, 0.30301193174073715], [0.02723903662937177, -0.19178394090824, -0.07025073676067017], [0.1405011990065227, -0.16038808483255362, 0.11238802448458708], [-0.09271455996652866, -0.06965773380744311, -0.09080578066619704]]",1.3466304608215742,0.6410834687376812,7.088646173477173,0.1,1.3466304608215742,2.0058716465598536e-06,"{'path': 'media/object3D/estimator_intercept_hat_fig_4_5b8d8a3e0a07ed28ab11.pts.json', 'size': 779, '_type': 'object3D-file', 'sha256': '5b8d8a3e0a07ed28ab1124ab7027ae5e11a2a91feacdce70b2142fc7d6f81807'}",,,,30,4,3,True,False,-1,twisted_cube,LR,0.01,/home/adele/code/my28brains/project_regression,cube,torch.float64,synthetic_mesh,True,0.1,None,True,run_hb6jvmlx
2,"{'path': 'media/object3D/estimator_y_prediction_fig_4_c919c18f1b2f2b976c22.pts.json', 'size': 23337, '_type': 'object3D-file', 'sha256': 'c919c18f1b2f2b976c225682698e227504282d36a89e83d3309d196bc164e4fc'}",5,12,69.92909413402516,"{'path': 'media/object3D/true_intercept_fig_2_7fdf9be0eac80c9b9936.pts.json', 'size': 422, '_type': 'object3D-file', 'sha256': '7fdf9be0eac80c9b99367c966276e9d6c873c86150273419b3d411b14cc14725'}",0.10719320624728404,"{'path': 'media/object3D/estimator_coef_hat_fig_4_d526043226997c1aceb7.pts.json', 'size': 779, '_type': 'object3D-file', 'sha256': 'd526043226997c1aceb7353e3d098e474a4c461e102f19be1f1e8502c055c2af'}",4.0,0.002015352249145508,4,8,0.05877609210212112,"[[1, 1, 1], [1, -1, 1], [1, -1, -1], [1, 1, -1], [-1, 1, 1], [-1, -1, 1], [-1, -1, -1], [-1, 1, -1]]","[[0.9021687510429728, -0.8102116435144181, -0.7833260273791479], [-0.7139535187557368, -0.561076809684418, -0.784937914896737], [0.131719942371479, 0.06299617304353994, 0.13366325456436592], [0.230408473399598, 0.1130010621978705, 0.1279889857601231], [1.1209442774641545, 0.9820933854875518, -0.8059784800530965], [-0.614144183244891, 1.0384097627833704, -0.728745395271785], [0.13033401134991585, 0.2256795865181308, 0.10650967973179652], [0.19529576394840972, 0.15129704996818258, 0.14986381316876865]]","[[0.9021687510429728, -0.8102116435144181, -0.7833260273791479], [-0.7139535187557368, -0.561076809684418, -0.784937914896737], [0.131719942371479, 0.06299617304353994, 0.13366325456436592], [0.230408473399598, 0.1130010621978705, 0.1279889857601231], [1.1209442774641545, 0.9820933854875518, -0.8059784800530965], [-0.614144183244891, 1.0384097627833704, -0.728745395271785], [0.13033401134991585, 0.2256795865181308, 0.10650967973179652], [0.19529576394840972, 0.15129704996818258, 0.14986381316876865]]","[[1, -1, -1], [-1, -1, -1], [0, 0, 0], [0, 0, 0], [1, 1, -1], [-1, 1, -1], [0, 0, 0], [0, 0, 0]]",0.01654902594630688,"[[1.0515910778051027, 1.0137745445542756, 0.9794929840641998], [0.9770357313737604, -1.032000751941352, 0.9977029355301196], [0.9988143764341838, -0.977064683606922, -0.9887999496205564], [1.0026029995443833, 1.0069682090012595, -0.9855536959391572], [-1.0054218966500423, 1.0234082472513986, 1.0009243006861277], [-1.049943580821496, -0.9750949041867938, 0.9757052376954702], [-1.0050327952357307, -1.0236780996049175, -0.9995525576101738], [-1.000857846120203, 1.0270183194237466, -1.0120382020266827]]",{'runtime': 5},1710142612.2168367,True,"{'path': 'media/object3D/true_coef_fig_2_f5c1de4081fcd533019b.pts.json', 'size': 418, '_type': 'object3D-file', 'sha256': 'f5c1de4081fcd533019be9c33b9f7ae1cffff55551bae689714e8e0230049a1a'}","[[-0.09783124895702722, 0.1897883564855819, 0.21667397262085208], [0.28604648124426324, 0.438923190315582, 0.21506208510326297], [0.131719942371479, 0.06299617304353994, 0.13366325456436592], [0.230408473399598, 0.1130010621978705, 0.1279889857601231], [0.12094427746415448, -0.017906614512448238, 0.19402151994690353], [0.38585581675510905, 0.03840976278337038, 0.27125460472821505], [0.13033401134991585, 0.2256795865181308, 0.10650967973179652], [0.19529576394840972, 0.15129704996818258, 0.14986381316876865]]","[0, 0.03333333333333333, 0.06666666666666667, 0.1, 0.13333333333333333, 0.16666666666666666, 0.2, 0.23333333333333336, 0.26666666666666666, 0.3, 0.3333333333333333, 0.36666666666666664, 0.4, 0.43333333333333335, 0.4666666666666667, 0.5, 0.5333333333333333, 0.5666666666666667, 0.6, 0.6333333333333333, 0.6666666666666666, 0.7, 0.7333333333333333, 0.7666666666666666, 0.8, 0.8333333333333334, 0.8666666666666667, 0.9, 0.9333333333333332, 0.9666666666666668]",3.4843173982290403,4.0,-1.1102230246251563e-16,"{'_type': 'object3D-file', 'sha256': '67343c52a3edddcfab6bcc716425670b853d45a226a3c335062f4ecba6ab9cc9', 'path': 'media/object3D/mesh_sequence_vertices_2_67343c52a3edddcfab6b.pts.json', 'size': 23330}","[[1.0515910778051027, 1.0137745445542756, 0.9794929840641998], [0.9770357313737604, -1.032000751941352, 0.9977029355301196], [0.9988143764341838, -0.977064683606922, -0.9887999496205564], [1.0026029995443833, 1.0069682090012595, -0.9855536959391572], [-1.0054218966500423, 1.0234082472513986, 1.0009243006861277], [-1.049943580821496, -0.9750949041867938, 0.9757052376954702], [-1.0050327952357307, -1.0236780996049175, -0.9995525576101738], [-1.000857846120203, 1.0270183194237466, -1.0120382020266827]]","[[-0.09783124895702722, 0.1897883564855819, 0.21667397262085208], [0.28604648124426324, 0.438923190315582, 0.21506208510326297], [0.131719942371479, 0.06299617304353994, 0.13366325456436592], [0.230408473399598, 0.1130010621978705, 0.1279889857601231], [0.12094427746415448, -0.017906614512448238, 0.19402151994690353], [0.38585581675510905, 0.03840976278337038, 0.27125460472821505], [0.13033401134991585, 0.2256795865181308, 0.10650967973179652], [0.19529576394840972, 0.15129704996818258, 0.14986381316876865]]",0.002015352249145508,"[[-0.05734204288494249, -0.014586191239638335, 0.02308006381744776], [0.026344371854566395, 0.03520833400534329, 0.002922532453129012], [0.0013915157123078892, -0.02536712088434756, -0.01283959364171694], [-0.002919044054352504, -0.007990847885528396, -0.01598989605640644], [0.006342444246378864, -0.025524400996626007, -0.0010755600242418062], [0.0546797901203977, -0.02819045239794815, 0.02731306878774098], [0.005331306858575857, 0.026419333347755813, -0.0011108086535827066], [0.0008515180788659649, -0.030336209578454287, 0.013387832425419964]]",LR,"[[0.05159107780510275, 0.013774544554275623, -0.020507015935800177], [-0.02296426862623968, -0.0320007519413521, -0.0022970644698804277], [-0.0011856235658161962, 0.022935316393078, 0.011200050379443494], [0.002602999544383255, 0.0069682090012594955, 0.014446304060842907], [-0.005421896650042335, 0.02340824725139856, 0.0009243006861274772], [-0.04994358082149586, 0.024905095813206213, -0.02429476230452976], [-0.005032795235730747, -0.023678099604917735, 0.00044744238982619144], [-0.0008578461202028986, 0.02701831942374655, -0.01203820202668271]]",0.9869010016783256,0.11901861017368726,7.116393804550171,0.01,0.9869010016783256,-5.65898561344369e-08,"{'sha256': 'c354099524aac4bc113b9175ebf71675491aff10293c58101fea2f8e66d61978', 'path': 'media/object3D/estimator_intercept_hat_fig_4_c354099524aac4bc113b.pts.json', 'size': 779, '_type': 'object3D-file'}",,,,30,4,3,True,False,-1,twisted_cube,LR,0.01,/home/adele/code/my28brains/project_regression,cube,torch.float64,synthetic_mesh,True,0.01,None,True,run_e8gl0h91
3,"{'path': 'media/object3D/estimator_y_prediction_fig_4_4bf72a5d7e7d1861eb03.pts.json', 'size': 23361, '_type': 'object3D-file', 'sha256': '4bf72a5d7e7d1861eb036f49c59ab7a32f1576d88c4bde8fd38fbd9cbdc54a6a'}",5,12,69.12000000000002,"{'path': 'media/object3D/true_intercept_fig_2_7fdf9be0eac80c9b9936.pts.json', 'size': 422, '_type': 'object3D-file', 'sha256': '7fdf9be0eac80c9b99367c966276e9d6c873c86150273419b3d411b14cc14725'}",0.1095269993560446,"{'_type': 'object3D-file', 'sha256': '8f610d274efffdad2668ec336837c19b4fbe035079b8e39b3108bac7283f3780', 'path': 'media/object3D/estimator_coef_hat_fig_4_8f610d274efffdad2668.pts.json', 'size': 784}",4.0,0.002227783203125,4,8,0.05013772328489792,"[[1, 1, 1], [1, -1, 1], [1, -1, -1], [1, 1, -1], [-1, 1, 1], [-1, -1, 1], [-1, -1, -1], [-1, 1, -1]]","[[0.9003702168562197, -0.7532026222537958, -0.8098622604657201], [-0.7160357823033097, -0.5421833326559959, -0.7938409633779239], [0.11811949869961225, 0.08841059668054767, 0.1423721767830172], [0.2369714023255511, 0.11323078117437, 0.14763669982138025], [1.0933526118992187, 0.9426261285631228, -0.7936473808147247], [-0.6165482890108126, 1.051467902673879, -0.7661873236605323], [0.1236393267965201, 0.201681683524912, 0.11964778798435947], [0.18003114021478536, 0.20432597747729828, 0.1276240230680208]]","[[0.9003702168562197, -0.7532026222537958, -0.8098622604657201], [-0.7160357823033097, -0.5421833326559959, -0.7938409633779239], [0.11811949869961225, 0.08841059668054767, 0.1423721767830172], [0.2369714023255511, 0.11323078117437, 0.14763669982138025], [1.0933526118992187, 0.9426261285631228, -0.7936473808147247], [-0.6165482890108126, 1.051467902673879, -0.7661873236605323], [0.1236393267965201, 0.201681683524912, 0.11964778798435947], [0.18003114021478536, 0.20432597747729828, 0.1276240230680208]]","[[1, -1, -1], [-1, -1, -1], [0, 0, 0], [0, 0, 0], [1, 1, -1], [-1, 1, -1], [0, 0, 0], [0, 0, 0]]",0.016556747645368075,"[[1.0531775315625274, 0.986344183058292, 0.99817209467645], [0.9786859809442962, -1.0579366731812303, 0.9955771975092363], [1.0103041566307975, -0.9857173819464486, -0.9978579190959884], [0.9867709970262072, 1.0105004247241434, -0.9985352820890708], [-0.9874793285075298, 1.0427166086487207, 0.9948953116450978], [-1.0427434081495048, -0.9791288474877432, 0.9905663841464698], [-0.9937672570586966, -1.006739025340797, -0.9941710143653582], [-1.0028597255210103, 0.9941367060260192, -0.994911713854878]]",{'runtime': 5},1710142597.129943,True,"{'path': 'media/object3D/true_coef_fig_2_f5c1de4081fcd533019b.pts.json', 'size': 418, '_type': 'object3D-file', 'sha256': 'f5c1de4081fcd533019be9c33b9f7ae1cffff55551bae689714e8e0230049a1a'}","[[-0.09962978314378036, 0.24679737774620425, 0.19013773953427993], [0.28396421769669034, 0.45781666734400406, 0.20615903662207613], [0.11811949869961225, 0.08841059668054767, 0.1423721767830172], [0.2369714023255511, 0.11323078117437, 0.14763669982138025], [0.09335261189921872, -0.05737387143687733, 0.20635261918527523], [0.3834517109891874, 0.05146790267387891, 0.23381267633946767], [0.1236393267965201, 0.201681683524912, 0.11964778798435947], [0.18003114021478536, 0.20432597747729828, 0.1276240230680208]]","[0, 0.03333333333333333, 0.06666666666666667, 0.1, 0.13333333333333333, 0.16666666666666666, 0.2, 0.23333333333333336, 0.26666666666666666, 0.3, 0.3333333333333333, 0.36666666666666664, 0.4, 0.43333333333333335, 0.4666666666666667, 0.5, 0.5333333333333333, 0.5666666666666667, 0.6, 0.6333333333333333, 0.6666666666666666, 0.7, 0.7333333333333333, 0.7666666666666666, 0.8, 0.8333333333333334, 0.8666666666666667, 0.9, 0.9333333333333332, 0.9666666666666668]",3.4641016151377544,4.0,1.3322676295501878e-15,"{'path': 'media/object3D/mesh_sequence_vertices_2_141f1cc6a823e355ff89.pts.json', 'size': 22737, '_type': 'object3D-file', 'sha256': '141f1cc6a823e355ff89ac2ce5a5070d314f412968303a9c0388eca6feae7fc5'}","[[1.0531775315625274, 0.986344183058292, 0.99817209467645], [0.9786859809442962, -1.0579366731812303, 0.9955771975092363], [1.0103041566307975, -0.9857173819464486, -0.9978579190959884], [0.9867709970262072, 1.0105004247241434, -0.9985352820890708], [-0.9874793285075298, 1.0427166086487207, 0.9948953116450978], [-1.0427434081495048, -0.9791288474877432, 0.9905663841464698], [-0.9937672570586966, -1.006739025340797, -0.9941710143653582], [-1.0028597255210103, 0.9941367060260192, -0.994911713854878]]","[[-0.09962978314378036, 0.24679737774620425, 0.19013773953427993], [0.28396421769669034, 0.45781666734400406, 0.20615903662207613], [0.11811949869961225, 0.08841059668054767, 0.1423721767830172], [0.2369714023255511, 0.11323078117437, 0.14763669982138025], [0.09335261189921872, -0.05737387143687733, 0.20635261918527523], [0.3834517109891874, 0.05146790267387891, 0.23381267633946767], [0.1236393267965201, 0.201681683524912, 0.11964778798435947], [0.18003114021478536, 0.20432597747729828, 0.1276240230680208]]",0.002227783203125,"[[-0.058638270637692, 0.016002354417729014, 0.0026084650572089085], [0.024643477641760336, 0.0637044775176765, 0.005498550077075448], [-0.011597042708306748, -0.015836542387007713, -0.0029475507712140026], [0.014703407311873471, -0.011824881278239552, -0.0019627321478543625], [-0.014227394994357212, -0.04706535868435058, 0.005828617378464962], [0.04665976979052688, -0.023555068043462635, 0.0104720350475207], [-0.006924919905656468, 0.007405116678540491, -0.006687942431479188], [0.0030598928443925644, 0.006529868648290638, -0.005848406655165617]]",LR,"[[0.05317753156252736, -0.01365581694170792, -0.0018279053235500389], [-0.021314019055703848, -0.0579366731812303, -0.004422802490763544], [0.010304156630797534, 0.014282618053551356, 0.0021420809040116895], [-0.013229002973792705, 0.010500424724143365, 0.0014647179109291697], [0.01252067149247016, 0.04271660864872073, -0.005104688354902187], [-0.04274340814950483, 0.020871152512256685, -0.009433615853530196], [0.006232742941303382, -0.006739025340797067, 0.005828985634641848], [-0.0028597255210105477, -0.0058632939739806655, 0.005088286145121912]]",0.9960917878743238,0.1211522628958771,6.965970993041992,0.0,0.9960917878743238,-7.823372616400094e-08,"{'path': 'media/object3D/estimator_intercept_hat_fig_4_2db19849a57ef6374d83.pts.json', 'size': 779, '_type': 'object3D-file', 'sha256': '2db19849a57ef6374d83b790abf937f6bd198f50bdeb3ff42969d3bc98eb7779'}",,,,30,4,3,True,False,-1,twisted_cube,LR,0.01,/home/adele/code/my28brains/project_regression,cube,torch.float64,synthetic_mesh,True,0.0,None,True,run_1s5c1310
